email,Location,Timestamp,Unit Price,Max_unit_price,Products List
Saba,Distribution center 2 Garment,2024-04-09 8:00:00,45,45,Chilly Green
Saba,Distribution center 2 Garment,2024-04-16 8:00:00,50,50,Chilly Green
Saba,Distribution center 2 Garment,2024-04-16 8:00:00,55,55,Chilly Green
Saba,Distribution center 2 Garment,2024-04-23 8:00:00,60,60,Chilly Green
Saba,Distribution center 2 Garment,2024-04-23 8:00:00,60,60,Chilly Green
Saba,Distribution center 2 Garment,2024-04-30 8:00:00,65,65,Chilly Green
Saba,Distribution center 2 Garment,2024-04-30 8:00:00,50,50,Chilly Green
Saba,Distribution center 2 Garment,2024-05-07 8:00:00,55,55,Chilly Green
Saba,Distribution center 3 02,2024-01-30 8:00:00,160,160,Chilly Green
Saba,Distribution center 3 02,2024-02-06 8:00:00,120,120,Chilly Green
Saba,Distribution center 3 02,2024-02-06 8:00:00,125,125,Chilly Green
Saba,Distribution center 3 02,2024-02-13 8:00:00,120,120,Chilly Green
Saba,Distribution center 3 02,2024-02-13 8:00:00,120,120,Chilly Green
Saba,Distribution center 3 02,2024-02-20 8:00:00,120,120,Chilly Green
Saba,Distribution center 3 02,2024-02-20 8:00:00,85,85,Chilly Green
Saba,Distribution center 3 02,2024-02-27 8:00:00,100,100,Chilly Green
Saba,Distribution center 3 02,2024-02-27 8:00:00,110,110,Chilly Green
Saba,Distribution center 3 02,2024-03-05 8:00:00,100,100,Chilly Green
Saba,Distribution center 3 02,2024-03-05 8:00:00,90,90,Chilly Green
Saba,Distribution center 3 02,2024-03-12 8:00:00,140,140,Chilly Green
Saba,Distribution center 3 02,2024-03-12 8:00:00,110,110,Chilly Green
Saba,Distribution center 3 02,2024-03-19 8:00:00,50,50,Chilly Green
Saba,Distribution center 3 02,2024-03-19 8:00:00,55,55,Chilly Green
Saba,Distribution center 3 02,2024-03-26 8:00:00,55,55,Chilly Green
Saba,Distribution center 3 02,2024-03-26 8:00:00,50,50,Chilly Green
Saba,Distribution center 3 02,2024-04-02 8:00:00,50,50,Chilly Green
Saba,Distribution center 3 02,2024-05-07 8:00:00,60,60,Chilly Green
Liya,Distribution center Lemi kura/ Alem bank,2024-03-19 8:00:00,72,72,Chilly Green
Liya,Distribution center Lemi kura/ Alem bank,2024-03-26 8:00:00,72,72,Chilly Green
Liya,Distribution center Lemi kura/ Alem bank,2024-03-26 8:00:00,90,90,Chilly Green
Liya,Distribution center Lemi kura/ Alem bank,2024-04-02 8:00:00,90,90,Chilly Green
Liya,Distribution center Lemi kura/ Alem bank,2024-04-02 8:00:00,90,90,Chilly Green
Liya,Distribution center Lemi kura/ Alem bank,2024-04-09 8:00:00,90,90,Chilly Green
Liya,Distribution center Lemi kura/ Alem bank,2024-04-16 8:00:00,60,60,Chilly Green
Saba,Distribution center 1 Gerji,2024-01-30 8:00:00,180,180,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-02-06 8:00:00,150,150,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-02-06 8:00:00,135,135,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-02-13 8:00:00,150,150,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-02-13 8:00:00,140,140,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-02-20 8:00:00,140,140,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-02-20 8:00:00,110,110,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-02-27 8:00:00,120,120,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-02-27 8:00:00,150,150,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-03-05 8:00:00,85,85,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-03-05 8:00:00,110,110,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-03-12 8:00:00,160,160,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-03-12 8:00:00,150,150,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-03-19 8:00:00,150,150,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-03-19 8:00:00,120,120,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-03-26 8:00:00,130,130,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-03-26 8:00:00,110,110,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-04-02 8:00:00,120,120,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-04-02 8:00:00,100,100,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-04-09 8:00:00,120,120,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-04-16 8:00:00,100,100,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-04-30 8:00:00,80,80,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-05-07 8:00:00,100,100,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-01-30 8:00:00,180,180,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-02-06 8:00:00,140,140,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-02-06 8:00:00,130,130,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-02-13 8:00:00,130,130,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-02-13 8:00:00,55,55,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-02-20 8:00:00,110,110,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-02-20 8:00:00,60,60,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-02-27 8:00:00,110,110,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-02-27 8:00:00,80,80,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-03-05 8:00:00,80,80,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-03-05 8:00:00,100,100,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-03-12 8:00:00,150,150,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-03-12 8:00:00,120,120,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-03-19 8:00:00,130,130,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-03-19 8:00:00,100,100,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-03-26 8:00:00,85,85,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-03-26 8:00:00,80,80,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-04-02 8:00:00,100,100,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-04-02 8:00:00,80,80,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-04-09 8:00:00,100,100,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-04-16 8:00:00,85,85,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-04-30 8:00:00,60,60,Chilly Green (Elfora)
Saba,Distribution center 2 Garment,2024-05-07 8:00:00,90,90,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-01-30 8:00:00,160,160,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-02-06 8:00:00,120,120,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-02-06 8:00:00,125,125,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-02-13 8:00:00,120,120,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-02-13 8:00:00,120,120,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-02-20 8:00:00,120,120,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-02-20 8:00:00,85,85,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-02-27 8:00:00,100,100,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-02-27 8:00:00,110,110,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-03-05 8:00:00,100,100,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-03-05 8:00:00,90,90,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-03-12 8:00:00,140,140,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-03-12 8:00:00,110,110,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-03-19 8:00:00,120,120,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-03-19 8:00:00,100,100,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-03-26 8:00:00,90,90,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-03-26 8:00:00,80,80,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-04-02 8:00:00,100,100,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-04-09 8:00:00,110,110,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-04-16 8:00:00,90,90,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-04-30 8:00:00,65,65,Chilly Green (Elfora)
Saba,Distribution center 3 02,2024-05-07 8:00:00,80,80,Chilly Green (Elfora)
Saba,Distribution center 1 Gerji,2024-01-30 8:00:00,40,40,Beet root
Saba,Distribution center 1 Gerji,2024-02-06 8:00:00,40,40,Beet root
Saba,Distribution center 1 Gerji,2024-02-06 8:00:00,40,40,Beet root
Saba,Distribution center 1 Gerji,2024-02-13 8:00:00,40,40,Beet root
Saba,Distribution center 1 Gerji,2024-02-13 8:00:00,40,40,Beet root
Saba,Distribution center 1 Gerji,2024-02-20 8:00:00,40,40,Beet root
Saba,Distribution center 1 Gerji,2024-02-20 8:00:00,35,35,Beet root
Saba,Distribution center 1 Gerji,2024-02-27 8:00:00,35,35,Beet root
Saba,Distribution center 1 Gerji,2024-02-27 8:00:00,30,30,Beet root
Saba,Distribution center 1 Gerji,2024-03-05 8:00:00,35,35,Beet root
Saba,Distribution center 1 Gerji,2024-03-05 8:00:00,35,35,Beet root
Saba,Distribution center 1 Gerji,2024-03-12 8:00:00,35,35,Beet root
Saba,Distribution center 1 Gerji,2024-03-12 8:00:00,35,35,Beet root
Saba,Distribution center 1 Gerji,2024-03-19 8:00:00,35,35,Beet root
Saba,Distribution center 1 Gerji,2024-03-19 8:00:00,30,30,Beet root
Saba,Distribution center 1 Gerji,2024-03-26 8:00:00,30,30,Beet root
Saba,Distribution center 1 Gerji,2024-03-26 8:00:00,30,30,Beet root
Saba,Distribution center 1 Gerji,2024-04-02 8:00:00,30,30,Beet root
Saba,Distribution center 1 Gerji,2024-04-09 8:00:00,30,30,Beet root
Saba,Distribution center 1 Gerji,2024-04-16 8:00:00,30,30,Beet root
Saba,Distribution center 1 Gerji,2024-04-16 8:00:00,28,28,Beet root
Saba,Distribution center 1 Gerji,2024-04-30 8:00:00,30,30,Beet root
Saba,Distribution center 1 Gerji,2024-05-07 8:00:00,30,30,Beet root
Saba,Distribution center 2 Garment,2024-01-30 8:00:00,38,38,Beet root
Saba,Distribution center 2 Garment,2024-02-06 8:00:00,35,35,Beet root
Saba,Distribution center 2 Garment,2024-02-06 8:00:00,30,30,Beet root
Saba,Distribution center 2 Garment,2024-02-13 8:00:00,35,35,Beet root
Saba,Distribution center 2 Garment,2024-02-13 8:00:00,30,30,Beet root
Saba,Distribution center 2 Garment,2024-02-20 8:00:00,30,30,Beet root
Saba,Distribution center 2 Garment,2024-02-20 8:00:00,23,23,Beet root
Saba,Distribution center 2 Garment,2024-02-27 8:00:00,35,35,Beet root
Saba,Distribution center 2 Garment,2024-02-27 8:00:00,24,24,Beet root
Saba,Distribution center 2 Garment,2024-03-05 8:00:00,28,28,Beet root
Saba,Distribution center 2 Garment,2024-03-05 8:00:00,25,25,Beet root
Saba,Distribution center 2 Garment,2024-03-12 8:00:00,24,24,Beet root
Saba,Distribution center 2 Garment,2024-03-12 8:00:00,25,25,Beet root
Saba,Distribution center 2 Garment,2024-03-19 8:00:00,30,30,Beet root
Saba,Distribution center 2 Garment,2024-03-19 8:00:00,25,25,Beet root
Saba,Distribution center 2 Garment,2024-03-26 8:00:00,25,25,Beet root
Saba,Distribution center 2 Garment,2024-03-26 8:00:00,21,21,Beet root
Saba,Distribution center 2 Garment,2024-04-02 8:00:00,21,21,Beet root
Saba,Distribution center 2 Garment,2024-04-02 8:00:00,21,21,Beet root
Saba,Distribution center 2 Garment,2024-04-09 8:00:00,21,21,Beet root
Saba,Distribution center 2 Garment,2024-04-09 8:00:00,27,27,Beet root
Saba,Distribution center 2 Garment,2024-04-16 8:00:00,18,18,Beet root
Saba,Distribution center 2 Garment,2024-04-16 8:00:00,27,27,Beet root
Saba,Distribution center 2 Garment,2024-04-30 8:00:00,25,25,Beet root
Saba,Distribution center 2 Garment,2024-05-07 8:00:00,25,25,Beet root
Saba,Distribution center 3 02,2024-01-30 8:00:00,35,35,Beet root
Saba,Distribution center 3 02,2024-02-06 8:00:00,30,30,Beet root
Saba,Distribution center 3 02,2024-02-06 8:00:00,35,35,Beet root
Saba,Distribution center 3 02,2024-02-13 8:00:00,34,34,Beet root
Saba,Distribution center 3 02,2024-02-13 8:00:00,35,35,Beet root
Saba,Distribution center 3 02,2024-02-20 8:00:00,35,35,Beet root
Saba,Distribution center 3 02,2024-02-20 8:00:00,30,30,Beet root
Saba,Distribution center 3 02,2024-02-27 8:00:00,30,30,Beet root
Saba,Distribution center 3 02,2024-02-27 8:00:00,27,27,Beet root
Saba,Distribution center 3 02,2024-03-05 8:00:00,27,27,Beet root
Saba,Distribution center 3 02,2024-03-05 8:00:00,25,25,Beet root
Saba,Distribution center 3 02,2024-03-12 8:00:00,30,30,Beet root
Saba,Distribution center 3 02,2024-03-12 8:00:00,27,27,Beet root
Saba,Distribution center 3 02,2024-03-19 8:00:00,30,30,Beet root
Saba,Distribution center 3 02,2024-03-19 8:00:00,26,26,Beet root
Saba,Distribution center 3 02,2024-03-26 8:00:00,26,26,Beet root
Saba,Distribution center 3 02,2024-03-26 8:00:00,24,24,Beet root
Saba,Distribution center 3 02,2024-04-02 8:00:00,21,21,Beet root
Saba,Distribution center 3 02,2024-04-09 8:00:00,27,27,Beet root
Saba,Distribution center 3 02,2024-04-16 8:00:00,25,25,Beet root
Saba,Distribution center 3 02,2024-04-16 8:00:00,22,22,Beet root
Saba,Distribution center 3 02,2024-04-30 8:00:00,25,25,Beet root
Saba,Distribution center 3 02,2024-05-07 8:00:00,24,24,Beet root
Liya,Distribution center Lemi kura/ Alem bank,2024-03-19 8:00:00,27,27,Beet root
Liya,Distribution center Lemi kura/ Alem bank,2024-03-26 8:00:00,26,26,Beet root
Liya,Distribution center Lemi kura/ Alem bank,2024-03-26 8:00:00,27,27,Beet root
Liya,Distribution center Lemi kura/ Alem bank,2024-04-02 8:00:00,27,27,Beet root
Liya,Distribution center Lemi kura/ Alem bank,2024-04-02 8:00:00,27,27,Beet root
Liya,Distribution center Lemi kura/ Alem bank,2024-04-09 8:00:00,35,35,Beet root
Liya,Distribution center Lemi kura/ Alem bank,2024-04-16 8:00:00,30,30,Beet root
Saba,Distribution center 1 Gerji,2024-01-23 8:00:00,22,22,White Cabbage
Saba,Distribution center 1 Gerji,2024-01-30 8:00:00,25,25,White Cabbage
Saba,Distribution center 1 Gerji,2024-01-30 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-02-06 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-02-06 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-02-13 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-02-13 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-02-20 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-02-20 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-02-27 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-02-27 8:00:00,18,18,White Cabbage
Saba,Distribution center 1 Gerji,2024-03-05 8:00:00,18,18,White Cabbage
Saba,Distribution center 1 Gerji,2024-03-05 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-03-12 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-03-12 8:00:00,18,18,White Cabbage
Saba,Distribution center 1 Gerji,2024-03-19 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-03-19 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-03-26 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-03-26 8:00:00,18,18,White Cabbage
Saba,Distribution center 1 Gerji,2024-04-02 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-04-09 8:00:00,18,18,White Cabbage
Saba,Distribution center 1 Gerji,2024-04-16 8:00:00,18,18,White Cabbage
Saba,Distribution center 1 Gerji,2024-04-16 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-04-23 8:00:00,20,20,White Cabbage
Saba,Distribution center 1 Gerji,2024-04-30 8:00:00,19,19,White Cabbage
Saba,Distribution center 1 Gerji,2024-05-07 8:00:00,20,20,White Cabbage
Saba,Distribution center 2 Garment,2024-01-23 8:00:00,18,18,White Cabbage
Saba,Distribution center 2 Garment,2024-01-30 8:00:00,20,20,White Cabbage
Saba,Distribution center 2 Garment,2024-01-30 8:00:00,15,15,White Cabbage
Saba,Distribution center 2 Garment,2024-02-06 8:00:00,15,15,White Cabbage
Saba,Distribution center 2 Garment,2024-02-06 8:00:00,16,16,White Cabbage
Saba,Distribution center 2 Garment,2024-02-13 8:00:00,17,17,White Cabbage
Saba,Distribution center 2 Garment,2024-02-13 8:00:00,15,15,White Cabbage
Saba,Distribution center 2 Garment,2024-02-20 8:00:00,18,18,White Cabbage
Saba,Distribution center 2 Garment,2024-02-20 8:00:00,15,15,White Cabbage
Saba,Distribution center 2 Garment,2024-02-27 8:00:00,17,17,White Cabbage
Saba,Distribution center 2 Garment,2024-02-27 8:00:00,14,14,White Cabbage
Saba,Distribution center 2 Garment,2024-03-05 8:00:00,14,14,White Cabbage
Saba,Distribution center 2 Garment,2024-03-05 8:00:00,15,15,White Cabbage
Saba,Distribution center 2 Garment,2024-03-12 8:00:00,18,18,White Cabbage
Saba,Distribution center 2 Garment,2024-03-12 8:00:00,13,13,White Cabbage
Saba,Distribution center 2 Garment,2024-03-19 8:00:00,17,17,White Cabbage
Saba,Distribution center 2 Garment,2024-03-19 8:00:00,17,17,White Cabbage
Saba,Distribution center 2 Garment,2024-03-26 8:00:00,16,16,White Cabbage
Saba,Distribution center 2 Garment,2024-03-26 8:00:00,14,14,White Cabbage
Saba,Distribution center 2 Garment,2024-04-02 8:00:00,18,18,White Cabbage
Saba,Distribution center 2 Garment,2024-04-09 8:00:00,16,16,White Cabbage
Saba,Distribution center 2 Garment,2024-04-09 8:00:00,16,16,White Cabbage
Saba,Distribution center 2 Garment,2024-04-16 8:00:00,16,16,White Cabbage
Saba,Distribution center 2 Garment,2024-04-16 8:00:00,16,16,White Cabbage
Saba,Distribution center 2 Garment,2024-04-23 8:00:00,17,17,White Cabbage
Saba,Distribution center 2 Garment,2024-04-30 8:00:00,16,16,White Cabbage
Saba,Distribution center 2 Garment,2024-05-07 8:00:00,17,17,White Cabbage
Saba,Distribution center 3 02,2024-01-23 8:00:00,20,20,White Cabbage
Saba,Distribution center 3 02,2024-01-30 8:00:00,22,22,White Cabbage
Saba,Distribution center 3 02,2024-01-30 8:00:00,18,18,White Cabbage
Saba,Distribution center 3 02,2024-02-06 8:00:00,18,18,White Cabbage
Saba,Distribution center 3 02,2024-02-06 8:00:00,18,18,White Cabbage
Saba,Distribution center 3 02,2024-02-13 8:00:00,18,18,White Cabbage
Saba,Distribution center 3 02,2024-02-13 8:00:00,18,18,White Cabbage
Saba,Distribution center 3 02,2024-02-20 8:00:00,16,16,White Cabbage
Saba,Distribution center 3 02,2024-02-20 8:00:00,18,18,White Cabbage
Saba,Distribution center 3 02,2024-02-27 8:00:00,15,15,White Cabbage
Saba,Distribution center 3 02,2024-02-27 8:00:00,13,13,White Cabbage
Saba,Distribution center 3 02,2024-03-05 8:00:00,15,15,White Cabbage
Saba,Distribution center 3 02,2024-03-05 8:00:00,15,15,White Cabbage
Saba,Distribution center 3 02,2024-03-12 8:00:00,18,18,White Cabbage
Saba,Distribution center 3 02,2024-03-12 8:00:00,15,15,White Cabbage
Saba,Distribution center 3 02,2024-03-19 8:00:00,17,17,White Cabbage
Saba,Distribution center 3 02,2024-03-19 8:00:00,16,16,White Cabbage
Saba,Distribution center 3 02,2024-03-26 8:00:00,15,15,White Cabbage
Saba,Distribution center 3 02,2024-03-26 8:00:00,13,13,White Cabbage
Saba,Distribution center 3 02,2024-04-02 8:00:00,16,16,White Cabbage
Saba,Distribution center 3 02,2024-04-09 8:00:00,15,15,White Cabbage
Saba,Distribution center 3 02,2024-04-16 8:00:00,15,15,White Cabbage
Saba,Distribution center 3 02,2024-04-16 8:00:00,15,15,White Cabbage
Saba,Distribution center 3 02,2024-04-23 8:00:00,16,16,White Cabbage
Saba,Distribution center 3 02,2024-04-30 8:00:00,15,15,White Cabbage
Saba,Distribution center 3 02,2024-05-07 8:00:00,16,16,White Cabbage
Liya,Distribution center Lemi kura/ Alem bank,2024-03-19 8:00:00,18,18,White Cabbage
Liya,Distribution center Lemi kura/ Alem bank,2024-03-26 8:00:00,18,18,White Cabbage
Liya,Distribution center Lemi kura/ Alem bank,2024-03-26 8:00:00,18,18,White Cabbage
Liya,Distribution center Lemi kura/ Alem bank,2024-04-02 8:00:00,18,18,White Cabbage
Liya,Distribution center Lemi kura/ Alem bank,2024-04-02 8:00:00,18,18,White Cabbage
Liya,Distribution center Lemi kura/ Alem bank,2024-04-16 8:00:00,22.5,22.5,White Cabbage
Saba,Distribution center 1 Gerji,2024-02-06 8:00:00,40,40,Avocado
Saba,Distribution center 1 Gerji,2024-02-06 8:00:00,45,45,Avocado
Saba,Distribution center 1 Gerji,2024-02-13 8:00:00,50,50,Avocado
Saba,Distribution center 1 Gerji,2024-02-20 8:00:00,70,70,Avocado
Saba,Distribution center 1 Gerji,2024-02-20 8:00:00,80,80,Avocado
Saba,Distribution center 1 Gerji,2024-02-27 8:00:00,60,60,Avocado
Saba,Distribution center 1 Gerji,2024-02-27 8:00:00,60,60,Avocado
Saba,Distribution center 1 Gerji,2024-03-05 8:00:00,60,60,Avocado
Saba,Distribution center 1 Gerji,2024-04-30 8:00:00,55,55,Avocado
,Distribution center 1 Gerji (Raw),2024-02-13 8:00:00,60,60,Avocado
,Distribution center 1 Gerji (Raw),2024-02-20 8:00:00,55,55,Avocado
,Distribution center 1 Gerji (Raw),2024-02-20 8:00:00,50,50,Avocado
,Distribution center 1 Gerji (Raw),2024-02-27 8:00:00,45,45,Avocado
,Distribution center 1 Gerji (Raw),2024-02-27 8:00:00,45,45,Avocado
,Distribution center 1 Gerji (Raw),2024-03-05 8:00:00,50,50,Avocado
,Distribution center 1 Gerji (Raw),2024-03-05 8:00:00,55,55,Avocado
,Distribution center 1 Gerji (Raw),2024-03-12 8:00:00,55,55,Avocado
,Distribution center 1 Gerji (Raw),2024-03-12 8:00:00,55,55,Avocado
,Distribution center 1 Gerji (Raw),2024-03-19 8:00:00,45,45,Avocado
,Distribution center 1 Gerji (Raw),2024-03-19 8:00:00,55,55,Avocado
,Distribution center 1 Gerji (Raw),2024-03-26 8:00:00,55,55,Avocado
,Distribution center 1 Gerji (Raw),2024-03-26 8:00:00,55,55,Avocado
,Distribution center 1 Gerji (Raw),2024-04-02 8:00:00,55,55,Avocado
,Distribution center 1 Gerji (Raw),2024-04-09 8:00:00,45,45,Avocado
,Distribution center 1 Gerji (Raw),2024-04-16 8:00:00,55,55,Avocado
,Distribution center 1 Gerji (Raw),2024-04-16 8:00:00,55,55,Avocado
,Distribution center 1 Gerji (Raw),2024-04-30 8:00:00,80,80,Avocado
Saba,Distribution center 2 Garment,2024-01-23 8:00:00,32,32,Avocado
Saba,Distribution center 2 Garment,2024-01-30 8:00:00,35,35,Avocado
Saba,Distribution center 2 Garment,2024-01-30 8:00:00,35,35,Avocado
Saba,Distribution center 2 Garment,2024-02-06 8:00:00,30,30,Avocado
Saba,Distribution center 2 Garment,2024-02-06 8:00:00,36,36,Avocado
Saba,Distribution center 2 Garment,2024-02-13 8:00:00,47,47,Avocado
Saba,Distribution center 2 Garment,2024-02-13 8:00:00,50,50,Avocado
Saba,Distribution center 2 Garment,2024-02-20 8:00:00,55,55,Avocado
Saba,Distribution center 2 Garment,2024-02-20 8:00:00,40,40,Avocado
Saba,Distribution center 2 Garment,2024-02-27 8:00:00,40,40,Avocado
Saba,Distribution center 2 Garment,2024-02-27 8:00:00,60,60,Avocado
Saba,Distribution center 2 Garment,2024-03-05 8:00:00,60,60,Avocado
Saba,Distribution center 2 Garment,2024-03-12 8:00:00,43,43,Avocado
Saba,Distribution center 2 Garment,2024-03-19 8:00:00,85,85,Avocado
Saba,Distribution center 2 Garment,2024-03-26 8:00:00,60,60,Avocado
Saba,Distribution center 2 Garment,2024-03-26 8:00:00,56,56,Avocado
Saba,Distribution center 2 Garment,2024-04-02 8:00:00,60,60,Avocado
Saba,Distribution center 2 Garment,2024-04-23 8:00:00,80,80,Avocado
Saba,Distribution center 2 Garment,2024-04-23 8:00:00,30,30,Avocado
Saba,Distribution center 2 Garment,2024-04-30 8:00:00,35,35,Avocado
Saba,Distribution center 2 Garment,2024-05-07 8:00:00,50,50,Avocado
,Distribution center 2 Garment (Raw),2024-02-13 8:00:00,30,30,Avocado
,Distribution center 2 Garment (Raw),2024-02-20 8:00:00,50,50,Avocado
,Distribution center 2 Garment (Raw),2024-02-20 8:00:00,30,30,Avocado
,Distribution center 2 Garment (Raw),2024-02-27 8:00:00,30,30,Avocado
,Distribution center 2 Garment (Raw),2024-02-27 8:00:00,30,30,Avocado
,Distribution center 2 Garment (Raw),2024-03-05 8:00:00,35,35,Avocado
,Distribution center 2 Garment (Raw),2024-03-05 8:00:00,35,35,Avocado
,Distribution center 2 Garment (Raw),2024-03-12 8:00:00,38,38,Avocado
,Distribution center 2 Garment (Raw),2024-03-12 8:00:00,40,40,Avocado
,Distribution center 2 Garment (Raw),2024-03-19 8:00:00,35,35,Avocado
,Distribution center 2 Garment (Raw),2024-03-19 8:00:00,33,33,Avocado
,Distribution center 2 Garment (Raw),2024-03-26 8:00:00,35,35,Avocado
,Distribution center 2 Garment (Raw),2024-03-26 8:00:00,39,39,Avocado
,Distribution center 2 Garment (Raw),2024-04-02 8:00:00,35,35,Avocado
,Distribution center 2 Garment (Raw),2024-04-09 8:00:00,40,40,Avocado
,Distribution center 2 Garment (Raw),2024-04-09 8:00:00,35,35,Avocado
,Distribution center 2 Garment (Raw),2024-04-16 8:00:00,50,50,Avocado
,Distribution center 2 Garment (Raw),2024-04-16 8:00:00,45,45,Avocado
,Distribution center 2 Garment (Raw),2024-04-23 8:00:00,33,33,Avocado
,Distribution center 2 Garment (Raw),2024-04-30 8:00:00,80,80,Avocado
,Distribution center 2 Garment (Raw),2024-05-07 8:00:00,30,30,Avocado
Saba,Distribution center 1 Gerji,2024-01-30 8:00:00,90,90,Strawberry
Saba,Distribution center 1 Gerji,2024-02-06 8:00:00,90,90,Strawberry
Saba,Distribution center 1 Gerji,2024-02-06 8:00:00,90,90,Strawberry
Saba,Distribution center 1 Gerji,2024-02-13 8:00:00,90,90,Strawberry
Saba,Distribution center 1 Gerji,2024-02-13 8:00:00,90,90,Strawberry
Saba,Distribution center 1 Gerji,2024-02-20 8:00:00,90,90,Strawberry
Saba,Distribution center 1 Gerji,2024-02-20 8:00:00,90,90,Strawberry
Saba,Distribution center 1 Gerji,2024-02-27 8:00:00,90,90,Strawberry
Saba,Distribution center 1 Gerji,2024-02-27 8:00:00,90,90,Strawberry
